LABEL_1,LABEL_2,LABEL_3,LABEL_4,LABEL_5,LABEL_6,LABEL_7,LABEL_8,LABEL_9,LABEL_10,LABEL_11,LABEL_12,LABEL_13,LABEL_14,LABEL_15,LABEL_16,LABEL_17,LABEL_18,LABEL_19,LABEL_20,LABEL_21,LABEL_22,LABEL_23,LABEL_24,LABEL_25,LABEL_26,LABEL_27,LABEL_28,LABEL_29,LABEL_30,LABEL_31,LABEL_32
2.68932,2.8272,2.74711,2.6705,3.93279,3.7038,3.69905,3.97517,2.4247,2.28937,4.094,3.58419,2.96963,3.02399,3.08339,3.3429,2.8674,2.8021,2.48446,2.62088,2.14469,2.04961,2.84899,2.75802,1.87999,1.84283,2.36394,2.20448,2.47205,2.46937,1.94916,1.78928
0.112778,0.107361,0.0437007,0.0417467,0.0493884,0.251722,0.000876458,0.0530432,0.0282575,0.0282618,0.0361987,0.032568,0.0140063,0.0429255,0.0193405,0.0512615,0.0260598,0.0283412,0.00870453,0.0463353,0.000413257,0.0573852,0.0363129,0.0660734,0.199437,0.155696,0.0814817,0.0858165,0.079963,0.0589885,0.112908,0.0689209
2.14942,2.02021,2.38189,2.53444,3.03045,3.07484,2.72297,3.07989,2.08804,1.71879,2.78234,2.78078,2.37726,2.44292,2.19955,2.38442,2.49305,2.42739,2.40397,2.11943,1.97382,2.08441,2.23323,2.61389,1.79494,1.79229,1.79178,1.8883,2.24841,2.27553,1.73098,1.57192
2.41264,2.51943,2.98473,2.69409,3.06692,3.34068,3.33418,3.76093,2.37013,2.16584,3.90466,3.33446,3.10037,2.99133,2.68732,3.05441,3.01559,2.86647,2.92865,2.58472,2.40976,2.43916,2.38664,2.71887,2.27388,2.05516,2.12375,2.28699,2.57764,2.3904,2.0151,1.93561
3.00159,2.80861,3.10954,2.94082,3.80045,3.91788,4.46646,4.37506,2.38036,2.32588,3.57926,3.10701,3.84912,3.42087,2.62829,2.86813,2.78138,2.98246,2.50213,2.75556,2.38965,2.52489,2.41452,3.18138,1.96139,2.14587,2.07756,1.91732,2.16636,2.32047,1.99082,2.12863
2.41928,2.07685,2.54944,2.11379,2.62655,2.77207,2.77558,2.54686,1.92009,1.93957,2.68486,2.72672,2.33771,2.33793,2.55621,2.55163,2.19631,2.13429,2.00265,1.9774,1.68934,1.79441,2.28013,1.66195,1.56772,1.58273,1.76911,1.71423,2.08443,2.06505,1.52311,1.54821
2.75266,2.87782,3.33691,3.10821,3.67864,3.65551,3.07424,3.16467,2.28101,2.32748,3.44451,2.92568,3.19449,2.79987,3.27765,3.03798,3.01642,3.04007,2.63779,2.8423,2.50295,2.56005,3.18235,2.9445,2.19364,2.40559,2.54519,2.40898,2.52391,2.86491,1.94271,1.7352
2.36411,2.1436,2.563,2.69424,3.30117,3.29739,3.06888,2.98932,2.36652,1.83599,2.65586,2.13225,2.97708,2.77631,2.17391,2.39294,2.34001,2.37674,1.89501,1.83495,1.98382,2.01352,2.19953,2.62731,1.97336,1.82494,1.97552,2.0626,2.35852,2.00489,1.72764,1.6235
3.46746,3.38143,2.70437,2.42665,3.72859,3.68828,3.28724,2.79213,2.16878,2.13054,3.75725,3.60502,3.30955,2.80091,3.06564,2.75203,2.63065,2.63427,2.55094,2.61255,2.25864,2.33517,2.93998,2.94778,1.96265,2.02,2.10127,2.06389,2.62937,2.84176,2.10156,1.88636
2.16992,2.10976,2.83602,2.32739,3.61771,3.77221,4.05217,4.55322,2.12015,1.96401,3.40516,3.33522,2.68856,2.56688,3.34262,3.06876,2.76818,2.64008,2.78717,2.856,2.00778,2.35867,2.95633,2.55919,1.53147,1.72452,2.2951,2.32571,2.40135,2.45233,1.70666,1.57291
1.58618,1.75191,2.42413,2.56022,3.65635,3.64924,3.73853,3.51488,1.82516,1.87876,2.41039,2.52161,2.68727,2.68449,3.13774,2.77882,2.68784,2.64025,2.07802,2.21991,1.96888,2.09447,2.2864,1.93452,1.68203,1.45763,1.49711,1.60926,1.9049,1.96277,1.33792,1.37712
3.04581,3.23384,3.97146,3.36151,3.67415,3.63411,4.2962,4.68943,2.47961,1.93672,4.66841,4.23169,3.63881,3.53343,3.95258,3.63568,3.30329,3.21556,3.21056,3.29676,2.37146,2.52579,3.21347,2.87819,1.86224,1.99637,2.41293,2.36273,2.81103,3.08337,1.9502,1.8111
1.87455,2.10094,2.42095,2.2351,2.75817,3.23183,2.95704,2.95754,1.75465,1.66882,2.66865,2.8743,2.39005,2.38479,2.84545,2.89377,2.24792,2.23277,2.57538,2.33162,2.01058,1.79663,2.40213,2.16808,1.4864,1.54069,1.95908,2.05576,1.95069,2.00461,1.37738,1.49953
3.01341,3.29831,2.88603,2.91389,3.59752,3.95909,4.13888,4.14735,2.25089,2.35514,3.67518,3.66821,2.80427,3.12837,3.43082,3.28587,3.0149,2.79245,2.65638,2.70396,2.68366,2.57463,3.24459,3.25768,2.40434,2.39567,2.86768,2.53324,2.57055,2.61947,2.09466,1.95929
2.33282,2.25112,3.09018,2.68598,3.67828,3.71615,3.02734,1.35641,2.29533,2.08074,2.81066,2.57226,2.36579,2.17211,3.4992,3.37555,3.18935,2.87104,2.92605,2.83195,2.28111,2.38823,3.40982,2.50604,2.10716,2.19083,2.1985,2.07357,2.33191,2.30342,1.79446,1.7941
2.29146,2.10215,2.56497,2.34382,3.0544,3.1097,3.61736,3.00062,2.12855,1.80211,2.52619,2.40861,2.36226,2.19018,2.37849,2.29064,2.64998,2.60604,2.29946,2.25381,2.23435,2.41991,2.42293,2.8811,1.66537,1.7569,1.83616,2.04456,2.22477,2.40885,1.74374,1.6
2.60654,2.38455,2.36274,2.29587,3.20654,3.48304,2.99757,3.45755,2.17408,1.83817,3.31935,2.92539,2.83053,2.70681,2.68504,3.15596,2.82934,2.66232,2.42262,2.39845,1.92534,2.09589,2.85116,2.72197,1.73872,1.78849,1.82479,1.67142,2.33624,2.1551,2.00909,1.6753
2.24036,2.32694,2.72291,2.43804,3.13094,3.19708,3.04906,3.14938,1.99354,1.89731,2.9997,2.62257,2.84072,2.6332,2.66608,2.79561,2.37632,2.39569,2.27216,2.37606,1.85517,1.97679,2.54921,2.27588,1.75964,1.63263,1.70836,1.78044,2.02284,2.17399,1.49836,1.45126
2.83394,2.87741,2.90807,2.64813,3.67454,3.68801,3.52903,3.50619,2.618,2.32569,3.42461,3.09381,3.02993,2.78992,3.46534,3.56776,2.77187,2.73889,2.54943,2.395,2.59749,2.54791,3.18252,3.06877,2.21812,2.04605,2.04526,2.05434,2.67252,2.49158,2.12672,1.72067
1.82542,1.87187,2.12117,1.88395,2.67672,2.88888,2.79504,2.90032,2.2299,1.95766,2.8226,2.51813,2.81135,2.59237,2.35265,2.03538,2.28831,2.17315,2.17462,1.85674,1.97833,1.83513,2.34214,2.23782,1.60976,1.54595,1.52454,1.49383,1.94417,1.79672,1.51848,1.46692
1.77862,1.79643,1.16531,0.931758,2.21145,2.0176,1.1719,0.713087,1.54146,0.938536,1.07597,0.770194,1.73472,1.52714,1.41895,1.04423,1.51994,1.35225,1.56316,1.21771,1.51376,1.49985,1.16721,1.1994,1.83584,1.62881,1.37655,1.33248,1.56412,1.25102,1.21395,0.989158
2.3796,2.40019,3.21682,2.96461,3.40257,3.48267,3.71589,3.73467,2.19029,2.25653,3.54208,3.01468,3.43133,2.88035,3.59877,3.56876,3.05722,3.00591,2.72101,2.9306,2.44205,2.22264,2.95035,3.3736,2.04798,1.85585,1.97882,2.23944,2.20189,2.6661,1.73338,1.77437
2.75343,2.61428,3.21718,2.82068,3.07355,3.68118,3.11166,3.12412,2.34265,2.21903,3.82543,3.21691,3.02477,2.83614,3.0007,3.38179,2.97801,3.0213,2.61432,3.01555,2.26754,2.28647,2.73182,3.06107,2.27334,2.04548,2.47371,2.21032,2.9283,2.75173,2.10569,1.8552
2.08751,2.07056,2.7944,2.73688,3.66501,3.37306,3.29471,3.66706,2.0943,2.12324,3.46275,3.21612,2.23657,2.46486,3.33315,3.19062,2.67558,2.88804,2.35809,2.53505,1.97309,2.1006,2.57644,2.24952,1.51655,2.02176,1.78452,2.26132,2.11097,2.30401,1.70971,1.63373
2.40046,2.54358,2.91332,2.38882,3.29116,3.4041,3.02377,3.19927,2.31507,2.04121,3.55257,3.10895,2.99722,2.96155,2.53976,2.62138,2.79833,2.95155,2.33891,2.24687,2.19987,2.48416,2.73589,2.85719,2.17192,2.15952,2.02026,2.00847,2.40308,2.46361,1.72498,1.67696
2.67187,2.5914,3.36197,2.75353,3.64898,3.6776,3.4932,4.15442,2.86202,2.40068,3.89452,3.62946,3.26431,3.07965,3.41587,3.45989,2.93717,2.68792,2.7829,2.72331,2.51402,2.64999,3.5785,3.26393,2.02695,2.06883,2.07443,2.02311,2.7474,2.55767,1.95643,1.84852
3.00585,2.96815,3.29525,2.78721,3.32315,3.645,4.1069,4.41975,2.93686,2.72705,4.62464,4.35537,3.6327,3.51898,3.46115,3.60807,3.41982,3.19738,3.42211,3.36575,2.68623,2.97878,3.24632,2.79676,3.09923,2.83442,2.67704,2.58151,3.3597,3.05823,2.34318,2.27715
2.27512,2.21232,3.02143,3.09954,4.59624,4.13779,4.56905,4.57027,2.66729,2.56869,3.6194,3.69914,3.75219,3.24369,4.12869,3.71825,3.75747,3.63606,3.38302,3.26363,2.94788,2.8584,3.24348,3.08118,2.34401,2.39165,2.41667,2.57806,2.80467,2.94071,2.20437,1.91473
2.52438,2.63983,2.9494,2.85487,3.4018,3.47514,3.88544,5.21549,2.57427,2.60987,4.35709,4.37775,3.12783,3.02982,3.47782,3.29227,2.82459,2.65127,2.54095,2.52438,2.36396,2.23874,2.9614,2.63564,1.68623,1.80668,2.29245,2.19889,2.84158,3.0309,1.90136,1.7127
2.15733,2.24089,2.83406,3.09989,3.76973,4.10533,0.763636,0.285298,2.12536,2.042,3.0067,2.93417,2.32766,2.33195,0.039682,8.57593e-05,2.64672,2.8083,2.03647,2.09485,1.6004,1.77831,0.274552,0.11602,2.20678,2.04891,1.75825,1.87447,2.12123,2.00134,2.1292,1.86892
2.70567,2.66076,2.43733,2.31706,3.28223,3.3008,3.31529,2.60603,2.3492,1.74667,2.78897,2.11296,2.51815,2.78999,2.30978,2.54978,2.46875,2.50451,1.93898,2.12605,2.10355,2.1779,2.11838,2.41389,1.98004,1.92672,2.33063,2.06332,2.54931,2.05916,1.81068,1.78515
2.89122,2.69564,3.02569,2.68818,4.15464,3.91847,3.73735,3.21579,2.61264,2.23559,3.77527,3.09789,3.44596,2.81222,1.93312,2.28188,2.58591,2.77139,1.92403,2.09,1.85599,1.94785,2.63369,2.90444,1.94908,1.94024,2.23204,2.49577,2.49092,2.63015,1.77402,1.73454
2.58064,2.43191,2.42178,2.48661,3.3965,3.91262,2.76778,2.92477,2.16504,2.4355,2.30484,2.54945,2.55842,2.50279,2.01337,1.72249,2.4282,2.38833,1.972,2.09276,2.35519,2.16751,3.05583,2.08774,2.18824,2.06848,2.29123,2.17643,2.27295,2.15282,1.95875,1.76803
2.07518,1.78465,2.78472,2.44108,3.28351,3.15838,4.37742,3.68644,1.94345,2.07346,2.99912,3.19708,2.5943,2.71018,3.54469,3.09341,2.79284,2.83275,2.65539,2.80972,2.05734,2.19056,2.82547,2.72663,1.789,1.98409,1.94745,1.7883,2.26075,2.28055,1.76865,1.72147
2.35078,2.20388,2.51038,2.49639,3.09849,3.25894,3.02077,3.16486,2.16604,2.10678,2.8249,3.20084,2.72676,2.82048,3.35982,3.19663,3.04136,3.06513,2.91698,2.75574,2.17483,2.17847,2.30916,2.46546,1.97878,1.84984,1.84862,1.82048,2.22557,2.24481,1.56717,1.80589
2.67703,2.59397,3.28493,2.71851,3.58448,3.85373,3.93549,3.73341,2.64022,2.51502,3.08893,3.22695,3.33184,3.15887,3.26521,3.10552,3.06992,3.14497,2.92913,2.87984,2.31744,2.2784,3.22297,2.61492,2.06895,2.21975,2.23821,2.31815,2.9919,2.41739,1.81392,1.84112
1.69498,1.63551,2.58115,2.37102,3.63719,4.02321,3.29938,2.97694,1.52177,1.45071,2.3389,2.21716,2.23673,2.23516,2.97095,2.62296,2.27559,2.18814,2.08945,1.99245,1.79248,1.59714,2.27191,1.97065,1.329,1.42933,1.39208,1.44731,1.6525,1.60243,1.21656,1.1257
2.99742,2.9334,2.77551,3.05468,3.39632,3.35073,3.3091,3.44365,2.5704,2.63525,3.53493,3.84102,3.24659,3.37397,2.77605,2.85082,3.00066,2.91542,2.66695,2.86164,2.21714,2.09602,2.6091,2.38138,2.04567,2.18458,2.6518,2.36993,2.99114,2.67696,2.1987,2.07571
2.62264,2.49582,2.62681,2.3056,3.00879,3.01717,3.84582,3.19578,1.86414,1.88763,3.01307,3.17172,2.78159,2.71548,2.99396,2.62718,2.32324,2.44534,2.1425,2.26902,2.12629,1.91571,2.40585,2.32756,1.835,1.83655,1.87729,1.82142,2.25009,2.20467,1.60999,1.56593
3.3341,3.35817,3.53899,3.2563,4.11544,4.30604,2.20841,4.71945,2.07217,2.61105,3.83658,4.63888,3.06282,3.36409,3.76757,3.63789,3.19835,3.07297,3.18627,3.0505,2.95148,2.56954,3.21159,3.42195,2.12739,2.28478,2.462,2.45674,2.78164,2.9237,2.26521,2.09143
